constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
Mercedes,Nico Rosberg,2010,30-05-2010,6,1,6,27-06-1985,Ger,Ger,Turkish Grand Prix,Tur,9103,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Renault,Robert Kubica,2010,30-05-2010,7,1,7,07-12-1984,Pol,Fre,Turkish Grand Prix,Tur,9305,0,0,0,0,0.975,0.5301507537688442,0,1
Ferrari,Felipe Massa,2010,30-05-2010,8,1,8,25-04-1981,Bra,Ita,Turkish Grand Prix,Tur,10627,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Ferrari,Fernando Alonso,2010,30-05-2010,12,1,12,29-07-1981,Spa,Ita,Turkish Grand Prix,Tur,10532,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Racing Point,Adrian Sutil,2010,30-05-2010,11,1,11,11-01-1983,Ger,Ind,Turkish Grand Prix,Tur,10001,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Alfa Romeo,Kamui Kobayashi,2010,30-05-2010,10,1,10,13-09-1986,Jap,Swi,Turkish Grand Prix,Tur,8660,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Alfa Romeo,Pedro de la Rosa,2010,30-05-2010,13,1,13,24-02-1971,Spa,Swi,Turkish Grand Prix,Tur,14340,0,0,0,0,0.8571428571428572,0.42713567839195976,0,1
AlphaTauri,Jaime Alguersuari,2010,30-05-2010,16,1,16,23-03-1990,Spa,Ita,Turkish Grand Prix,Tur,7373,0,0,0,0,0.9210526315789473,0.4547738693467337,0,1
Racing Point,Vitantonio Liuzzi,2010,30-05-2010,18,11,18,06-08-1980,Ita,Ind,Turkish Grand Prix,Tur,10889,0,0,0,1,0.7837837837837838,0.6084788029925188,0,1
Williams,Rubens Barrichello,2010,30-05-2010,15,11,15,23-05-1972,Bra,Bri,Turkish Grand Prix,Tur,13886,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Renault,Vitaly Petrov,2010,30-05-2010,9,11,9,08-09-1984,Rus,Fre,Turkish Grand Prix,Tur,9395,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
AlphaTauri,Sébastien Buemi,2010,30-05-2010,14,11,14,31-10-1988,Swi,Ita,Turkish Grand Prix,Tur,7881,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Williams,Nico Hülkenberg,2010,30-05-2010,17,11,17,19-08-1987,Ger,Bri,Turkish Grand Prix,Tur,8320,0,0,0,1,0.898876404494382,0.4962593516209476,0,1
Virgin,Timo Glock,2010,30-05-2010,21,13,21,18-03-1982,Ger,Bri,Turkish Grand Prix,Tur,10300,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
Virgin,Lucas di Grassi,2010,30-05-2010,23,13,23,11-08-1984,Bra,Bri,Turkish Grand Prix,Tur,9423,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
HRT,Karun Chandhok,2010,30-05-2010,24,48,24,19-01-1984,Ind,Spa,Turkish Grand Prix,Tur,9628,0,0,0,1,0.8181818181818181,0.15652173913043477,0,0
HRT,Bruno Senna,2010,30-05-2010,22,32,22,15-10-1983,Bra,Spa,Turkish Grand Prix,Tur,9724,0,0,0,1,0.8260869565217391,0.15652173913043477,0,0
Red Bull,Sebastian Vettel,2010,30-05-2010,3,4,3,03-07-1987,Ger,Aus,Turkish Grand Prix,Tur,8367,0,0,1,0,0.955,0.825,1,1
Lotus,Heikki Kovalainen,2010,30-05-2010,20,9,20,19-10-1981,Fin,Mal,Turkish Grand Prix,Tur,10450,0,0,0,1,0.95,0.07894736842105265,0,0
Lotus,Jarno Trulli,2010,30-05-2010,19,9,19,13-07-1974,Ita,Mal,Turkish Grand Prix,Tur,13105,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
McLaren,Lewis Hamilton,2010,13-06-2010,1,1,1,07-01-1985,Bri,Bri,Canadian Grand Prix,Can,9288,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
McLaren,Jenson Button,2010,13-06-2010,4,1,5,19-01-1980,Bri,Bri,Canadian Grand Prix,Can,11103,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2010,13-06-2010,3,1,4,29-07-1981,Spa,Ita,Canadian Grand Prix,Can,10546,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Sebastian Vettel,2010,13-06-2010,2,1,3,03-07-1987,Ger,Aus,Canadian Grand Prix,Can,8381,0,0,0,0,0.955,0.825,1,1
Red Bull,Mark Webber,2010,13-06-2010,7,1,2,27-08-1976,Aus,Aus,Canadian Grand Prix,Can,12343,0,0,0,0,0.935064935064935,0.825,0,1
Mercedes,Nico Rosberg,2010,13-06-2010,10,1,10,27-06-1985,Ger,Ger,Canadian Grand Prix,Can,9117,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Renault,Robert Kubica,2010,13-06-2010,8,1,8,07-12-1984,Pol,Fre,Canadian Grand Prix,Can,9319,0,0,0,0,0.975,0.5301507537688442,0,1
AlphaTauri,Sébastien Buemi,2010,13-06-2010,15,11,15,31-10-1988,Swi,Ita,Canadian Grand Prix,Can,7895,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Racing Point,Vitantonio Liuzzi,2010,13-06-2010,5,11,6,06-08-1980,Ita,Ind,Canadian Grand Prix,Can,10903,0,0,0,1,0.7837837837837838,0.6084788029925188,0,1
Racing Point,Adrian Sutil,2010,13-06-2010,9,11,9,11-01-1983,Ger,Ind,Canadian Grand Prix,Can,10015,0,0,0,1,0.868421052631579,0.6084788029925188,0,1
Mercedes,Michael Schumacher,2010,13-06-2010,13,11,13,03-01-1969,Ger,Ger,Canadian Grand Prix,Can,15136,0,0,0,1,0.8771929824561404,0.8778054862842892,0,1
AlphaTauri,Jaime Alguersuari,2010,13-06-2010,16,11,16,23-03-1990,Spa,Ita,Canadian Grand Prix,Can,7387,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Williams,Nico Hülkenberg,2010,13-06-2010,12,11,12,19-08-1987,Ger,Bri,Canadian Grand Prix,Can,8334,0,0,0,1,0.898876404494382,0.4962593516209476,0,1
Williams,Rubens Barrichello,2010,13-06-2010,11,11,11,23-05-1972,Bra,Bri,Canadian Grand Prix,Can,13900,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Ferrari,Felipe Massa,2010,13-06-2010,6,11,7,25-04-1981,Bra,Ita,Canadian Grand Prix,Can,10641,0,0,0,1,0.9161290322580645,0.8980099502487562,0,1
Lotus,Heikki Kovalainen,2010,13-06-2010,19,12,19,19-10-1981,Fin,Mal,Canadian Grand Prix,Can,10464,0,0,0,1,0.95,0.07894736842105265,0,0
Renault,Vitaly Petrov,2010,13-06-2010,14,12,14,08-09-1984,Rus,Fre,Canadian Grand Prix,Can,9409,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
HRT,Karun Chandhok,2010,13-06-2010,24,14,24,19-01-1984,Ind,Spa,Canadian Grand Prix,Can,9642,0,0,0,1,0.8181818181818181,0.15652173913043477,0,0
Virgin,Lucas di Grassi,2010,13-06-2010,23,15,23,11-08-1984,Bra,Bri,Canadian Grand Prix,Can,9437,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
Virgin,Timo Glock,2010,13-06-2010,21,26,21,18-03-1982,Ger,Bri,Canadian Grand Prix,Can,10314,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
Lotus,Jarno Trulli,2010,13-06-2010,20,23,20,13-07-1974,Ita,Mal,Canadian Grand Prix,Can,13119,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Alfa Romeo,Pedro de la Rosa,2010,13-06-2010,17,5,17,24-02-1971,Spa,Swi,Canadian Grand Prix,Can,14354,0,0,0,1,0.8571428571428572,0.42713567839195976,0,1
HRT,Bruno Senna,2010,13-06-2010,22,9,22,15-10-1983,Bra,Spa,Canadian Grand Prix,Can,9738,0,0,0,1,0.8260869565217391,0.15652173913043477,0,0
Alfa Romeo,Kamui Kobayashi,2010,13-06-2010,18,3,18,13-09-1986,Jap,Swi,Canadian Grand Prix,Can,8674,0,0,1,0,0.8356164383561644,0.42713567839195976,0,1
Red Bull,Sebastian Vettel,2010,27-06-2010,1,1,1,03-07-1987,Ger,Aus,European Grand Prix,Spa,8395,0,0,0,0,0.955,0.825,1,1
McLaren,Lewis Hamilton,2010,27-06-2010,3,1,3,07-01-1985,Bri,Bri,European Grand Prix,Spa,9302,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
McLaren,Jenson Button,2010,27-06-2010,7,1,7,19-01-1980,Bri,Bri,European Grand Prix,Spa,11117,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Williams,Rubens Barrichello,2010,27-06-2010,9,1,9,23-05-1972,Bra,Bri,European Grand Prix,Spa,13914,0,0,0,0,0.972972972972973,0.4962593516209476,0,1
Renault,Robert Kubica,2010,27-06-2010,6,1,6,07-12-1984,Pol,Fre,European Grand Prix,Spa,9333,0,0,0,0,0.975,0.5301507537688442,0,1
Racing Point,Adrian Sutil,2010,27-06-2010,13,1,13,11-01-1983,Ger,Ind,European Grand Prix,Spa,10029,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Alfa Romeo,Kamui Kobayashi,2010,27-06-2010,18,1,18,13-09-1986,Jap,Swi,European Grand Prix,Spa,8688,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Ferrari,Fernando Alonso,2010,27-06-2010,4,1,4,29-07-1981,Spa,Ita,European Grand Prix,Spa,10560,1,0,0,0,0.9248554913294798,0.8980099502487562,0,1
AlphaTauri,Sébastien Buemi,2010,27-06-2010,11,1,11,31-10-1988,Swi,Ita,European Grand Prix,Spa,7909,0,0,0,0,0.868421052631579,0.4547738693467337,0,1
Mercedes,Nico Rosberg,2010,27-06-2010,12,1,12,27-06-1985,Ger,Ger,European Grand Prix,Spa,9131,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Ferrari,Felipe Massa,2010,27-06-2010,5,1,5,25-04-1981,Bra,Ita,European Grand Prix,Spa,10655,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Alfa Romeo,Pedro de la Rosa,2010,27-06-2010,16,1,16,24-02-1971,Spa,Swi,European Grand Prix,Spa,14368,1,0,0,0,0.8571428571428572,0.42713567839195976,0,1
AlphaTauri,Jaime Alguersuari,2010,27-06-2010,17,1,17,23-03-1990,Spa,Ita,European Grand Prix,Spa,7401,1,0,0,0,0.9210526315789473,0.4547738693467337,0,1
Renault,Vitaly Petrov,2010,27-06-2010,10,1,10,08-09-1984,Rus,Fre,European Grand Prix,Spa,9423,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Mercedes,Michael Schumacher,2010,27-06-2010,15,1,15,03-01-1969,Ger,Ger,European Grand Prix,Spa,15150,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Racing Point,Vitantonio Liuzzi,2010,27-06-2010,14,1,14,06-08-1980,Ita,Ind,European Grand Prix,Spa,10917,0,0,0,0,0.7837837837837838,0.6084788029925188,0,1
Virgin,Lucas di Grassi,2010,27-06-2010,21,11,21,11-08-1984,Bra,Bri,European Grand Prix,Spa,9451,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
HRT,Karun Chandhok,2010,27-06-2010,23,12,23,19-01-1984,Ind,Spa,European Grand Prix,Spa,9656,0,1,0,1,0.8181818181818181,0.15652173913043477,0,0
Virgin,Timo Glock,2010,27-06-2010,22,12,22,18-03-1982,Ger,Bri,European Grand Prix,Spa,10328,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Bruno Senna,2010,27-06-2010,24,12,24,15-10-1983,Bra,Spa,European Grand Prix,Spa,9752,0,1,0,1,0.8260869565217391,0.15652173913043477,0,0
Lotus,Jarno Trulli,2010,27-06-2010,19,14,19,13-07-1974,Ita,Mal,European Grand Prix,Spa,13133,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Williams,Nico Hülkenberg,2010,27-06-2010,8,43,8,19-08-1987,Ger,Bri,European Grand Prix,Spa,8348,0,0,0,1,0.898876404494382,0.4962593516209476,0,1
Lotus,Heikki Kovalainen,2010,27-06-2010,20,4,20,19-10-1981,Fin,Mal,European Grand Prix,Spa,10478,0,0,1,0,0.95,0.07894736842105265,0,0
Red Bull,Mark Webber,2010,27-06-2010,2,4,2,27-08-1976,Aus,Aus,European Grand Prix,Spa,12357,0,0,1,0,0.935064935064935,0.825,0,1
Red Bull,Mark Webber,2010,11-07-2010,2,1,2,27-08-1976,Aus,Aus,British Grand Prix,Bri,12371,0,0,0,0,0.935064935064935,0.825,0,1
McLaren,Lewis Hamilton,2010,11-07-2010,4,1,4,07-01-1985,Bri,Bri,British Grand Prix,Bri,9316,1,1,0,0,0.945273631840796,0.5914786967418546,1,1
Mercedes,Nico Rosberg,2010,11-07-2010,5,1,5,27-06-1985,Ger,Ger,British Grand Prix,Bri,9145,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
McLaren,Jenson Button,2010,11-07-2010,14,1,14,19-01-1980,Bri,Bri,British Grand Prix,Bri,11131,1,1,0,0,0.9407407407407408,0.5914786967418546,0,1
Williams,Rubens Barrichello,2010,11-07-2010,8,1,8,23-05-1972,Bra,Bri,British Grand Prix,Bri,13928,0,1,0,0,0.972972972972973,0.4962593516209476,0,1
Alfa Romeo,Kamui Kobayashi,2010,11-07-2010,12,1,12,13-09-1986,Jap,Swi,British Grand Prix,Bri,8702,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Red Bull,Sebastian Vettel,2010,11-07-2010,1,1,1,03-07-1987,Ger,Aus,British Grand Prix,Bri,8409,0,0,0,0,0.955,0.825,1,1
Racing Point,Adrian Sutil,2010,11-07-2010,11,1,11,11-01-1983,Ger,Ind,British Grand Prix,Bri,10043,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Mercedes,Michael Schumacher,2010,11-07-2010,10,1,10,03-01-1969,Ger,Ger,British Grand Prix,Bri,15164,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Williams,Nico Hülkenberg,2010,11-07-2010,13,1,13,19-08-1987,Ger,Bri,British Grand Prix,Bri,8362,0,1,0,0,0.898876404494382,0.4962593516209476,0,1
Racing Point,Vitantonio Liuzzi,2010,11-07-2010,20,1,15,06-08-1980,Ita,Ind,British Grand Prix,Bri,10931,0,0,0,0,0.7837837837837838,0.6084788029925188,0,1
AlphaTauri,Sébastien Buemi,2010,11-07-2010,16,1,17,31-10-1988,Swi,Ita,British Grand Prix,Bri,7923,0,0,0,0,0.868421052631579,0.4547738693467337,0,1
Renault,Vitaly Petrov,2010,11-07-2010,15,1,16,08-09-1984,Rus,Fre,British Grand Prix,Bri,9437,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Ferrari,Fernando Alonso,2010,11-07-2010,3,1,3,29-07-1981,Spa,Ita,British Grand Prix,Bri,10574,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Ferrari,Felipe Massa,2010,11-07-2010,7,1,7,25-04-1981,Bra,Ita,British Grand Prix,Bri,10669,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Lotus,Jarno Trulli,2010,11-07-2010,21,11,21,13-07-1974,Ita,Mal,British Grand Prix,Bri,13147,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Lotus,Heikki Kovalainen,2010,11-07-2010,18,11,19,19-10-1981,Fin,Mal,British Grand Prix,Bri,10492,0,0,0,1,0.95,0.07894736842105265,0,0
Virgin,Timo Glock,2010,11-07-2010,19,12,20,18-03-1982,Ger,Bri,British Grand Prix,Bri,10342,0,1,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Karun Chandhok,2010,11-07-2010,23,12,23,19-01-1984,Ind,Spa,British Grand Prix,Bri,9670,0,0,0,1,0.8181818181818181,0.15652173913043477,0,0
HRT,Sakon Yamamoto,2010,11-07-2010,24,12,24,09-07-1982,Jap,Spa,British Grand Prix,Bri,10229,0,0,0,1,1,0.15652173913043477,0,0
AlphaTauri,Jaime Alguersuari,2010,11-07-2010,17,23,18,23-03-1990,Spa,Ita,British Grand Prix,Bri,7415,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Alfa Romeo,Pedro de la Rosa,2010,11-07-2010,9,4,9,24-02-1971,Spa,Swi,British Grand Prix,Bri,14382,0,0,1,0,0.8571428571428572,0.42713567839195976,0,1
Renault,Robert Kubica,2010,11-07-2010,6,30,6,07-12-1984,Pol,Fre,British Grand Prix,Bri,9347,0,0,0,1,0.975,0.5301507537688442,0,1
Virgin,Lucas di Grassi,2010,11-07-2010,22,9,22,11-08-1984,Bra,Bri,British Grand Prix,Bri,9465,0,1,0,1,0.9473684210526316,0.09210526315789469,0,0
Ferrari,Fernando Alonso,2010,25-07-2010,2,1,2,29-07-1981,Spa,Ita,German Grand Prix,Ger,10588,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Ferrari,Felipe Massa,2010,25-07-2010,3,1,3,25-04-1981,Bra,Ita,German Grand Prix,Ger,10683,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Red Bull,Sebastian Vettel,2010,25-07-2010,1,1,1,03-07-1987,Ger,Aus,German Grand Prix,Ger,8423,1,0,0,0,0.955,0.825,1,1
McLaren,Lewis Hamilton,2010,25-07-2010,6,1,6,07-01-1985,Bri,Bri,German Grand Prix,Ger,9330,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
McLaren,Jenson Button,2010,25-07-2010,5,1,5,19-01-1980,Bri,Bri,German Grand Prix,Ger,11145,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Red Bull,Mark Webber,2010,25-07-2010,4,1,4,27-08-1976,Aus,Aus,German Grand Prix,Ger,12385,0,0,0,0,0.935064935064935,0.825,0,1
Renault,Robert Kubica,2010,25-07-2010,7,11,7,07-12-1984,Pol,Fre,German Grand Prix,Ger,9361,0,0,0,1,0.975,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2010,25-07-2010,9,11,9,27-06-1985,Ger,Ger,German Grand Prix,Ger,9159,1,1,0,1,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Michael Schumacher,2010,25-07-2010,11,11,11,03-01-1969,Ger,Ger,German Grand Prix,Ger,15178,1,1,0,1,0.8771929824561404,0.8778054862842892,0,1
Renault,Vitaly Petrov,2010,25-07-2010,13,11,13,08-09-1984,Rus,Fre,German Grand Prix,Ger,9451,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
Alfa Romeo,Kamui Kobayashi,2010,25-07-2010,12,11,12,13-09-1986,Jap,Swi,German Grand Prix,Ger,8716,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Williams,Rubens Barrichello,2010,25-07-2010,8,11,8,23-05-1972,Bra,Bri,German Grand Prix,Ger,13942,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Williams,Nico Hülkenberg,2010,25-07-2010,10,11,10,19-08-1987,Ger,Bri,German Grand Prix,Ger,8376,1,0,0,1,0.898876404494382,0.4962593516209476,0,1
Alfa Romeo,Pedro de la Rosa,2010,25-07-2010,14,11,15,24-02-1971,Spa,Swi,German Grand Prix,Ger,14396,0,0,0,1,0.8571428571428572,0.42713567839195976,0,1
AlphaTauri,Jaime Alguersuari,2010,25-07-2010,15,11,16,23-03-1990,Spa,Ita,German Grand Prix,Ger,7429,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Racing Point,Vitantonio Liuzzi,2010,25-07-2010,21,12,22,06-08-1980,Ita,Ind,German Grand Prix,Ger,10945,0,0,0,1,0.7837837837837838,0.6084788029925188,0,1
Racing Point,Adrian Sutil,2010,25-07-2010,19,12,14,11-01-1983,Ger,Ind,German Grand Prix,Ger,10057,1,0,0,1,0.868421052631579,0.6084788029925188,0,1
Virgin,Timo Glock,2010,25-07-2010,23,13,20,18-03-1982,Ger,Bri,German Grand Prix,Ger,10356,1,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Bruno Senna,2010,25-07-2010,20,14,21,15-10-1983,Bra,Spa,German Grand Prix,Ger,9780,0,0,0,1,0.8260869565217391,0.15652173913043477,0,0
Lotus,Heikki Kovalainen,2010,25-07-2010,18,4,19,19-10-1981,Fin,Mal,German Grand Prix,Ger,10506,0,0,1,0,0.95,0.07894736842105265,0,0
Virgin,Lucas di Grassi,2010,25-07-2010,24,6,24,11-08-1984,Bra,Bri,German Grand Prix,Ger,9479,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
HRT,Sakon Yamamoto,2010,25-07-2010,22,5,23,09-07-1982,Jap,Spa,German Grand Prix,Ger,10243,0,0,0,1,1,0.15652173913043477,0,0
Lotus,Jarno Trulli,2010,25-07-2010,17,6,18,13-07-1974,Ita,Mal,German Grand Prix,Ger,13161,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
AlphaTauri,Sébastien Buemi,2010,25-07-2010,16,4,17,31-10-1988,Swi,Ita,German Grand Prix,Ger,7937,0,0,1,0,0.868421052631579,0.4547738693467337,0,1
Red Bull,Mark Webber,2010,01-08-2010,2,1,2,27-08-1976,Aus,Aus,Hungarian Grand Prix,Hun,12392,0,0,0,0,0.935064935064935,0.825,0,1
Ferrari,Fernando Alonso,2010,01-08-2010,3,1,3,29-07-1981,Spa,Ita,Hungarian Grand Prix,Hun,10595,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Sebastian Vettel,2010,01-08-2010,1,1,1,03-07-1987,Ger,Aus,Hungarian Grand Prix,Hun,8430,0,0,0,0,0.955,0.825,1,1
Ferrari,Felipe Massa,2010,01-08-2010,4,1,4,25-04-1981,Bra,Ita,Hungarian Grand Prix,Hun,10690,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Renault,Vitaly Petrov,2010,01-08-2010,7,1,7,08-09-1984,Rus,Fre,Hungarian Grand Prix,Hun,9458,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Williams,Nico Hülkenberg,2010,01-08-2010,10,1,10,19-08-1987,Ger,Bri,Hungarian Grand Prix,Hun,8383,0,0,0,0,0.898876404494382,0.4962593516209476,0,1
Alfa Romeo,Pedro de la Rosa,2010,01-08-2010,9,11,9,24-02-1971,Spa,Swi,Hungarian Grand Prix,Hun,14403,0,0,0,1,0.8571428571428572,0.42713567839195976,0,1
McLaren,Jenson Button,2010,01-08-2010,11,11,11,19-01-1980,Bri,Bri,Hungarian Grand Prix,Hun,11152,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
Alfa Romeo,Kamui Kobayashi,2010,01-08-2010,23,11,18,13-09-1986,Jap,Swi,Hungarian Grand Prix,Hun,8723,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Williams,Rubens Barrichello,2010,01-08-2010,12,11,12,23-05-1972,Bra,Bri,Hungarian Grand Prix,Hun,13949,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Mercedes,Michael Schumacher,2010,01-08-2010,14,11,14,03-01-1969,Ger,Ger,Hungarian Grand Prix,Hun,15185,0,0,0,1,0.8771929824561404,0.8778054862842892,0,1
AlphaTauri,Sébastien Buemi,2010,01-08-2010,15,11,15,31-10-1988,Swi,Ita,Hungarian Grand Prix,Hun,7944,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Racing Point,Vitantonio Liuzzi,2010,01-08-2010,16,11,16,06-08-1980,Ita,Ind,Hungarian Grand Prix,Hun,10952,0,0,0,1,0.7837837837837838,0.6084788029925188,0,1
Lotus,Heikki Kovalainen,2010,01-08-2010,19,13,20,19-10-1981,Fin,Mal,Hungarian Grand Prix,Hun,10513,0,0,0,1,0.95,0.07894736842105265,0,0
Lotus,Jarno Trulli,2010,01-08-2010,20,13,21,13-07-1974,Ita,Mal,Hungarian Grand Prix,Hun,13168,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Virgin,Timo Glock,2010,01-08-2010,18,13,19,18-03-1982,Ger,Bri,Hungarian Grand Prix,Hun,10363,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Bruno Senna,2010,01-08-2010,22,13,23,15-10-1983,Bra,Spa,Hungarian Grand Prix,Hun,9787,0,0,0,1,0.8260869565217391,0.15652173913043477,0,0
Virgin,Lucas di Grassi,2010,01-08-2010,21,14,22,11-08-1984,Bra,Bri,Hungarian Grand Prix,Hun,9486,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
HRT,Sakon Yamamoto,2010,01-08-2010,24,14,24,09-07-1982,Jap,Spa,Hungarian Grand Prix,Hun,10250,0,0,0,1,1,0.15652173913043477,0,0
McLaren,Lewis Hamilton,2010,01-08-2010,5,6,5,07-01-1985,Bri,Bri,Hungarian Grand Prix,Hun,9337,0,0,0,1,0.945273631840796,0.5914786967418546,1,1
Renault,Robert Kubica,2010,01-08-2010,8,31,8,07-12-1984,Pol,Fre,Hungarian Grand Prix,Hun,9368,0,0,1,0,0.975,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2010,01-08-2010,6,36,6,27-06-1985,Ger,Ger,Hungarian Grand Prix,Hun,9166,0,0,0,1,0.9485294117647058,0.8778054862842892,0,1
Racing Point,Adrian Sutil,2010,01-08-2010,13,4,13,11-01-1983,Ger,Ind,Hungarian Grand Prix,Hun,10064,0,0,1,0,0.868421052631579,0.6084788029925188,0,1
AlphaTauri,Jaime Alguersuari,2010,01-08-2010,17,5,17,23-03-1990,Spa,Ita,Hungarian Grand Prix,Hun,7436,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
McLaren,Lewis Hamilton,2010,29-08-2010,2,1,2,07-01-1985,Bri,Bri,Belgian Grand Prix,Bel,9365,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Red Bull,Mark Webber,2010,29-08-2010,1,1,1,27-08-1976,Aus,Aus,Belgian Grand Prix,Bel,12420,0,0,0,0,0.935064935064935,0.825,0,1
Renault,Robert Kubica,2010,29-08-2010,3,1,3,07-12-1984,Pol,Fre,Belgian Grand Prix,Bel,9396,0,0,0,0,0.975,0.5301507537688442,0,1
Ferrari,Felipe Massa,2010,29-08-2010,6,1,6,25-04-1981,Bra,Ita,Belgian Grand Prix,Bel,10718,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Racing Point,Adrian Sutil,2010,29-08-2010,8,1,8,11-01-1983,Ger,Ind,Belgian Grand Prix,Bel,10092,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Mercedes,Nico Rosberg,2010,29-08-2010,14,1,12,27-06-1985,Ger,Ger,Belgian Grand Prix,Bel,9194,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Michael Schumacher,2010,29-08-2010,21,1,11,03-01-1969,Ger,Ger,Belgian Grand Prix,Bel,15213,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Alfa Romeo,Kamui Kobayashi,2010,29-08-2010,17,1,19,13-09-1986,Jap,Swi,Belgian Grand Prix,Bel,8751,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Renault,Vitaly Petrov,2010,29-08-2010,23,1,24,08-09-1984,Rus,Fre,Belgian Grand Prix,Bel,9486,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Racing Point,Vitantonio Liuzzi,2010,29-08-2010,12,1,14,06-08-1980,Ita,Ind,Belgian Grand Prix,Bel,10980,0,0,0,0,0.7837837837837838,0.6084788029925188,0,1
Alfa Romeo,Pedro de la Rosa,2010,29-08-2010,24,1,22,24-02-1971,Spa,Swi,Belgian Grand Prix,Bel,14431,0,0,0,0,0.8571428571428572,0.42713567839195976,0,1
