constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
Mercedes,Nico Rosberg,2010,2010-05-30,6,1,6,1985-06-27,Ger,Ger,Turkish Grand Prix,Tur,9103,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Renault,Robert Kubica,2010,2010-05-30,7,1,7,1984-12-07,Pol,Fre,Turkish Grand Prix,Tur,9305,0,0,0,0,0.975,0.5301507537688442,0,1
Ferrari,Felipe Massa,2010,2010-05-30,8,1,8,1981-04-25,Bra,Ita,Turkish Grand Prix,Tur,10627,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Ferrari,Fernando Alonso,2010,2010-05-30,12,1,12,1981-07-29,Spa,Ita,Turkish Grand Prix,Tur,10532,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Racing Point,Adrian Sutil,2010,2010-05-30,11,1,11,1983-01-11,Ger,Ind,Turkish Grand Prix,Tur,10001,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Alfa Romeo,Kamui Kobayashi,2010,2010-05-30,10,1,10,1986-09-13,Jap,Swi,Turkish Grand Prix,Tur,8660,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Alfa Romeo,Pedro de la Rosa,2010,2010-05-30,13,1,13,1971-02-24,Spa,Swi,Turkish Grand Prix,Tur,14340,0,0,0,0,0.8571428571428572,0.42713567839195976,0,1
AlphaTauri,Jaime Alguersuari,2010,2010-05-30,16,1,16,1990-03-23,Spa,Ita,Turkish Grand Prix,Tur,7373,0,0,0,0,0.9210526315789473,0.4547738693467337,0,1
Racing Point,Vitantonio Liuzzi,2010,2010-05-30,18,11,18,1980-08-06,Ita,Ind,Turkish Grand Prix,Tur,10889,0,0,0,1,0.7837837837837838,0.6084788029925188,0,1
Williams,Rubens Barrichello,2010,2010-05-30,15,11,15,1972-05-23,Bra,Bri,Turkish Grand Prix,Tur,13886,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Renault,Vitaly Petrov,2010,2010-05-30,9,11,9,1984-09-08,Rus,Fre,Turkish Grand Prix,Tur,9395,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
AlphaTauri,Sébastien Buemi,2010,2010-05-30,14,11,14,1988-10-31,Swi,Ita,Turkish Grand Prix,Tur,7881,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Williams,Nico Hülkenberg,2010,2010-05-30,17,11,17,1987-08-19,Ger,Bri,Turkish Grand Prix,Tur,8320,0,0,0,1,0.898876404494382,0.4962593516209476,0,1
Virgin,Timo Glock,2010,2010-05-30,21,13,21,1982-03-18,Ger,Bri,Turkish Grand Prix,Tur,10300,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
Virgin,Lucas di Grassi,2010,2010-05-30,23,13,23,1984-08-11,Bra,Bri,Turkish Grand Prix,Tur,9423,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
HRT,Karun Chandhok,2010,2010-05-30,24,48,24,1984-01-19,Ind,Spa,Turkish Grand Prix,Tur,9628,0,0,0,1,0.8181818181818181,0.15652173913043477,0,0
HRT,Bruno Senna,2010,2010-05-30,22,32,22,1983-10-15,Bra,Spa,Turkish Grand Prix,Tur,9724,0,0,0,1,0.8260869565217391,0.15652173913043477,0,0
Red Bull,Sebastian Vettel,2010,2010-05-30,3,4,3,1987-07-03,Ger,Aus,Turkish Grand Prix,Tur,8367,0,0,1,0,0.955,0.825,1,1
Lotus,Heikki Kovalainen,2010,2010-05-30,20,9,20,1981-10-19,Fin,Mal,Turkish Grand Prix,Tur,10450,0,0,0,1,0.95,0.07894736842105265,0,0
Lotus,Jarno Trulli,2010,2010-05-30,19,9,19,1974-07-13,Ita,Mal,Turkish Grand Prix,Tur,13105,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
McLaren,Lewis Hamilton,2010,2010-06-13,1,1,1,1985-01-07,Bri,Bri,Canadian Grand Prix,Can,9288,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
McLaren,Jenson Button,2010,2010-06-13,4,1,5,1980-01-19,Bri,Bri,Canadian Grand Prix,Can,11103,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Fernando Alonso,2010,2010-06-13,3,1,4,1981-07-29,Spa,Ita,Canadian Grand Prix,Can,10546,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Sebastian Vettel,2010,2010-06-13,2,1,3,1987-07-03,Ger,Aus,Canadian Grand Prix,Can,8381,0,0,0,0,0.955,0.825,1,1
Red Bull,Mark Webber,2010,2010-06-13,7,1,2,1976-08-27,Aus,Aus,Canadian Grand Prix,Can,12343,0,0,0,0,0.935064935064935,0.825,0,1
Mercedes,Nico Rosberg,2010,2010-06-13,10,1,10,1985-06-27,Ger,Ger,Canadian Grand Prix,Can,9117,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Renault,Robert Kubica,2010,2010-06-13,8,1,8,1984-12-07,Pol,Fre,Canadian Grand Prix,Can,9319,0,0,0,0,0.975,0.5301507537688442,0,1
AlphaTauri,Sébastien Buemi,2010,2010-06-13,15,11,15,1988-10-31,Swi,Ita,Canadian Grand Prix,Can,7895,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Racing Point,Vitantonio Liuzzi,2010,2010-06-13,5,11,6,1980-08-06,Ita,Ind,Canadian Grand Prix,Can,10903,0,0,0,1,0.7837837837837838,0.6084788029925188,0,1
Racing Point,Adrian Sutil,2010,2010-06-13,9,11,9,1983-01-11,Ger,Ind,Canadian Grand Prix,Can,10015,0,0,0,1,0.868421052631579,0.6084788029925188,0,1
Mercedes,Michael Schumacher,2010,2010-06-13,13,11,13,1969-01-03,Ger,Ger,Canadian Grand Prix,Can,15136,0,0,0,1,0.8771929824561404,0.8778054862842892,0,1
AlphaTauri,Jaime Alguersuari,2010,2010-06-13,16,11,16,1990-03-23,Spa,Ita,Canadian Grand Prix,Can,7387,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Williams,Nico Hülkenberg,2010,2010-06-13,12,11,12,1987-08-19,Ger,Bri,Canadian Grand Prix,Can,8334,0,0,0,1,0.898876404494382,0.4962593516209476,0,1
Williams,Rubens Barrichello,2010,2010-06-13,11,11,11,1972-05-23,Bra,Bri,Canadian Grand Prix,Can,13900,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Ferrari,Felipe Massa,2010,2010-06-13,6,11,7,1981-04-25,Bra,Ita,Canadian Grand Prix,Can,10641,0,0,0,1,0.9161290322580645,0.8980099502487562,0,1
Lotus,Heikki Kovalainen,2010,2010-06-13,19,12,19,1981-10-19,Fin,Mal,Canadian Grand Prix,Can,10464,0,0,0,1,0.95,0.07894736842105265,0,0
Renault,Vitaly Petrov,2010,2010-06-13,14,12,14,1984-09-08,Rus,Fre,Canadian Grand Prix,Can,9409,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
HRT,Karun Chandhok,2010,2010-06-13,24,14,24,1984-01-19,Ind,Spa,Canadian Grand Prix,Can,9642,0,0,0,1,0.8181818181818181,0.15652173913043477,0,0
Virgin,Lucas di Grassi,2010,2010-06-13,23,15,23,1984-08-11,Bra,Bri,Canadian Grand Prix,Can,9437,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
Virgin,Timo Glock,2010,2010-06-13,21,26,21,1982-03-18,Ger,Bri,Canadian Grand Prix,Can,10314,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
Lotus,Jarno Trulli,2010,2010-06-13,20,23,20,1974-07-13,Ita,Mal,Canadian Grand Prix,Can,13119,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Alfa Romeo,Pedro de la Rosa,2010,2010-06-13,17,5,17,1971-02-24,Spa,Swi,Canadian Grand Prix,Can,14354,0,0,0,1,0.8571428571428572,0.42713567839195976,0,1
HRT,Bruno Senna,2010,2010-06-13,22,9,22,1983-10-15,Bra,Spa,Canadian Grand Prix,Can,9738,0,0,0,1,0.8260869565217391,0.15652173913043477,0,0
Alfa Romeo,Kamui Kobayashi,2010,2010-06-13,18,3,18,1986-09-13,Jap,Swi,Canadian Grand Prix,Can,8674,0,0,1,0,0.8356164383561644,0.42713567839195976,0,1
Red Bull,Sebastian Vettel,2010,2010-06-27,1,1,1,1987-07-03,Ger,Aus,European Grand Prix,Spa,8395,0,0,0,0,0.955,0.825,1,1
McLaren,Lewis Hamilton,2010,2010-06-27,3,1,3,1985-01-07,Bri,Bri,European Grand Prix,Spa,9302,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
McLaren,Jenson Button,2010,2010-06-27,7,1,7,1980-01-19,Bri,Bri,European Grand Prix,Spa,11117,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Williams,Rubens Barrichello,2010,2010-06-27,9,1,9,1972-05-23,Bra,Bri,European Grand Prix,Spa,13914,0,0,0,0,0.972972972972973,0.4962593516209476,0,1
Renault,Robert Kubica,2010,2010-06-27,6,1,6,1984-12-07,Pol,Fre,European Grand Prix,Spa,9333,0,0,0,0,0.975,0.5301507537688442,0,1
Racing Point,Adrian Sutil,2010,2010-06-27,13,1,13,1983-01-11,Ger,Ind,European Grand Prix,Spa,10029,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Alfa Romeo,Kamui Kobayashi,2010,2010-06-27,18,1,18,1986-09-13,Jap,Swi,European Grand Prix,Spa,8688,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Ferrari,Fernando Alonso,2010,2010-06-27,4,1,4,1981-07-29,Spa,Ita,European Grand Prix,Spa,10560,1,0,0,0,0.9248554913294798,0.8980099502487562,0,1
AlphaTauri,Sébastien Buemi,2010,2010-06-27,11,1,11,1988-10-31,Swi,Ita,European Grand Prix,Spa,7909,0,0,0,0,0.868421052631579,0.4547738693467337,0,1
Mercedes,Nico Rosberg,2010,2010-06-27,12,1,12,1985-06-27,Ger,Ger,European Grand Prix,Spa,9131,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Ferrari,Felipe Massa,2010,2010-06-27,5,1,5,1981-04-25,Bra,Ita,European Grand Prix,Spa,10655,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Alfa Romeo,Pedro de la Rosa,2010,2010-06-27,16,1,16,1971-02-24,Spa,Swi,European Grand Prix,Spa,14368,1,0,0,0,0.8571428571428572,0.42713567839195976,0,1
AlphaTauri,Jaime Alguersuari,2010,2010-06-27,17,1,17,1990-03-23,Spa,Ita,European Grand Prix,Spa,7401,1,0,0,0,0.9210526315789473,0.4547738693467337,0,1
Renault,Vitaly Petrov,2010,2010-06-27,10,1,10,1984-09-08,Rus,Fre,European Grand Prix,Spa,9423,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Mercedes,Michael Schumacher,2010,2010-06-27,15,1,15,1969-01-03,Ger,Ger,European Grand Prix,Spa,15150,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Racing Point,Vitantonio Liuzzi,2010,2010-06-27,14,1,14,1980-08-06,Ita,Ind,European Grand Prix,Spa,10917,0,0,0,0,0.7837837837837838,0.6084788029925188,0,1
Virgin,Lucas di Grassi,2010,2010-06-27,21,11,21,1984-08-11,Bra,Bri,European Grand Prix,Spa,9451,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
HRT,Karun Chandhok,2010,2010-06-27,23,12,23,1984-01-19,Ind,Spa,European Grand Prix,Spa,9656,0,1,0,1,0.8181818181818181,0.15652173913043477,0,0
Virgin,Timo Glock,2010,2010-06-27,22,12,22,1982-03-18,Ger,Bri,European Grand Prix,Spa,10328,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Bruno Senna,2010,2010-06-27,24,12,24,1983-10-15,Bra,Spa,European Grand Prix,Spa,9752,0,1,0,1,0.8260869565217391,0.15652173913043477,0,0
Lotus,Jarno Trulli,2010,2010-06-27,19,14,19,1974-07-13,Ita,Mal,European Grand Prix,Spa,13133,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Williams,Nico Hülkenberg,2010,2010-06-27,8,43,8,1987-08-19,Ger,Bri,European Grand Prix,Spa,8348,0,0,0,1,0.898876404494382,0.4962593516209476,0,1
Lotus,Heikki Kovalainen,2010,2010-06-27,20,4,20,1981-10-19,Fin,Mal,European Grand Prix,Spa,10478,0,0,1,0,0.95,0.07894736842105265,0,0
Red Bull,Mark Webber,2010,2010-06-27,2,4,2,1976-08-27,Aus,Aus,European Grand Prix,Spa,12357,0,0,1,0,0.935064935064935,0.825,0,1
Red Bull,Mark Webber,2010,2010-07-11,2,1,2,1976-08-27,Aus,Aus,British Grand Prix,Bri,12371,0,0,0,0,0.935064935064935,0.825,0,1
McLaren,Lewis Hamilton,2010,2010-07-11,4,1,4,1985-01-07,Bri,Bri,British Grand Prix,Bri,9316,1,1,0,0,0.945273631840796,0.5914786967418546,1,1
Mercedes,Nico Rosberg,2010,2010-07-11,5,1,5,1985-06-27,Ger,Ger,British Grand Prix,Bri,9145,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
McLaren,Jenson Button,2010,2010-07-11,14,1,14,1980-01-19,Bri,Bri,British Grand Prix,Bri,11131,1,1,0,0,0.9407407407407408,0.5914786967418546,0,1
Williams,Rubens Barrichello,2010,2010-07-11,8,1,8,1972-05-23,Bra,Bri,British Grand Prix,Bri,13928,0,1,0,0,0.972972972972973,0.4962593516209476,0,1
Alfa Romeo,Kamui Kobayashi,2010,2010-07-11,12,1,12,1986-09-13,Jap,Swi,British Grand Prix,Bri,8702,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Red Bull,Sebastian Vettel,2010,2010-07-11,1,1,1,1987-07-03,Ger,Aus,British Grand Prix,Bri,8409,0,0,0,0,0.955,0.825,1,1
Racing Point,Adrian Sutil,2010,2010-07-11,11,1,11,1983-01-11,Ger,Ind,British Grand Prix,Bri,10043,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Mercedes,Michael Schumacher,2010,2010-07-11,10,1,10,1969-01-03,Ger,Ger,British Grand Prix,Bri,15164,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Williams,Nico Hülkenberg,2010,2010-07-11,13,1,13,1987-08-19,Ger,Bri,British Grand Prix,Bri,8362,0,1,0,0,0.898876404494382,0.4962593516209476,0,1
Racing Point,Vitantonio Liuzzi,2010,2010-07-11,20,1,15,1980-08-06,Ita,Ind,British Grand Prix,Bri,10931,0,0,0,0,0.7837837837837838,0.6084788029925188,0,1
AlphaTauri,Sébastien Buemi,2010,2010-07-11,16,1,17,1988-10-31,Swi,Ita,British Grand Prix,Bri,7923,0,0,0,0,0.868421052631579,0.4547738693467337,0,1
Renault,Vitaly Petrov,2010,2010-07-11,15,1,16,1984-09-08,Rus,Fre,British Grand Prix,Bri,9437,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Ferrari,Fernando Alonso,2010,2010-07-11,3,1,3,1981-07-29,Spa,Ita,British Grand Prix,Bri,10574,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Ferrari,Felipe Massa,2010,2010-07-11,7,1,7,1981-04-25,Bra,Ita,British Grand Prix,Bri,10669,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Lotus,Jarno Trulli,2010,2010-07-11,21,11,21,1974-07-13,Ita,Mal,British Grand Prix,Bri,13147,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Lotus,Heikki Kovalainen,2010,2010-07-11,18,11,19,1981-10-19,Fin,Mal,British Grand Prix,Bri,10492,0,0,0,1,0.95,0.07894736842105265,0,0
Virgin,Timo Glock,2010,2010-07-11,19,12,20,1982-03-18,Ger,Bri,British Grand Prix,Bri,10342,0,1,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Karun Chandhok,2010,2010-07-11,23,12,23,1984-01-19,Ind,Spa,British Grand Prix,Bri,9670,0,0,0,1,0.8181818181818181,0.15652173913043477,0,0
HRT,Sakon Yamamoto,2010,2010-07-11,24,12,24,1982-07-09,Jap,Spa,British Grand Prix,Bri,10229,0,0,0,1,1.0,0.15652173913043477,0,0
AlphaTauri,Jaime Alguersuari,2010,2010-07-11,17,23,18,1990-03-23,Spa,Ita,British Grand Prix,Bri,7415,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Alfa Romeo,Pedro de la Rosa,2010,2010-07-11,9,4,9,1971-02-24,Spa,Swi,British Grand Prix,Bri,14382,0,0,1,0,0.8571428571428572,0.42713567839195976,0,1
Renault,Robert Kubica,2010,2010-07-11,6,30,6,1984-12-07,Pol,Fre,British Grand Prix,Bri,9347,0,0,0,1,0.975,0.5301507537688442,0,1
Virgin,Lucas di Grassi,2010,2010-07-11,22,9,22,1984-08-11,Bra,Bri,British Grand Prix,Bri,9465,0,1,0,1,0.9473684210526316,0.09210526315789469,0,0
Ferrari,Fernando Alonso,2010,2010-07-25,2,1,2,1981-07-29,Spa,Ita,German Grand Prix,Ger,10588,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Ferrari,Felipe Massa,2010,2010-07-25,3,1,3,1981-04-25,Bra,Ita,German Grand Prix,Ger,10683,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Red Bull,Sebastian Vettel,2010,2010-07-25,1,1,1,1987-07-03,Ger,Aus,German Grand Prix,Ger,8423,1,0,0,0,0.955,0.825,1,1
McLaren,Lewis Hamilton,2010,2010-07-25,6,1,6,1985-01-07,Bri,Bri,German Grand Prix,Ger,9330,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
McLaren,Jenson Button,2010,2010-07-25,5,1,5,1980-01-19,Bri,Bri,German Grand Prix,Ger,11145,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Red Bull,Mark Webber,2010,2010-07-25,4,1,4,1976-08-27,Aus,Aus,German Grand Prix,Ger,12385,0,0,0,0,0.935064935064935,0.825,0,1
Renault,Robert Kubica,2010,2010-07-25,7,11,7,1984-12-07,Pol,Fre,German Grand Prix,Ger,9361,0,0,0,1,0.975,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2010,2010-07-25,9,11,9,1985-06-27,Ger,Ger,German Grand Prix,Ger,9159,1,1,0,1,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Michael Schumacher,2010,2010-07-25,11,11,11,1969-01-03,Ger,Ger,German Grand Prix,Ger,15178,1,1,0,1,0.8771929824561404,0.8778054862842892,0,1
Renault,Vitaly Petrov,2010,2010-07-25,13,11,13,1984-09-08,Rus,Fre,German Grand Prix,Ger,9451,0,0,0,1,0.8793103448275862,0.5301507537688442,0,1
Alfa Romeo,Kamui Kobayashi,2010,2010-07-25,12,11,12,1986-09-13,Jap,Swi,German Grand Prix,Ger,8716,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Williams,Rubens Barrichello,2010,2010-07-25,8,11,8,1972-05-23,Bra,Bri,German Grand Prix,Ger,13942,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Williams,Nico Hülkenberg,2010,2010-07-25,10,11,10,1987-08-19,Ger,Bri,German Grand Prix,Ger,8376,1,0,0,1,0.898876404494382,0.4962593516209476,0,1
Alfa Romeo,Pedro de la Rosa,2010,2010-07-25,14,11,15,1971-02-24,Spa,Swi,German Grand Prix,Ger,14396,0,0,0,1,0.8571428571428572,0.42713567839195976,0,1
AlphaTauri,Jaime Alguersuari,2010,2010-07-25,15,11,16,1990-03-23,Spa,Ita,German Grand Prix,Ger,7429,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
Racing Point,Vitantonio Liuzzi,2010,2010-07-25,21,12,22,1980-08-06,Ita,Ind,German Grand Prix,Ger,10945,0,0,0,1,0.7837837837837838,0.6084788029925188,0,1
Racing Point,Adrian Sutil,2010,2010-07-25,19,12,14,1983-01-11,Ger,Ind,German Grand Prix,Ger,10057,1,0,0,1,0.868421052631579,0.6084788029925188,0,1
Virgin,Timo Glock,2010,2010-07-25,23,13,20,1982-03-18,Ger,Bri,German Grand Prix,Ger,10356,1,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Bruno Senna,2010,2010-07-25,20,14,21,1983-10-15,Bra,Spa,German Grand Prix,Ger,9780,0,0,0,1,0.8260869565217391,0.15652173913043477,0,0
Lotus,Heikki Kovalainen,2010,2010-07-25,18,4,19,1981-10-19,Fin,Mal,German Grand Prix,Ger,10506,0,0,1,0,0.95,0.07894736842105265,0,0
Virgin,Lucas di Grassi,2010,2010-07-25,24,6,24,1984-08-11,Bra,Bri,German Grand Prix,Ger,9479,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
HRT,Sakon Yamamoto,2010,2010-07-25,22,5,23,1982-07-09,Jap,Spa,German Grand Prix,Ger,10243,0,0,0,1,1.0,0.15652173913043477,0,0
Lotus,Jarno Trulli,2010,2010-07-25,17,6,18,1974-07-13,Ita,Mal,German Grand Prix,Ger,13161,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
AlphaTauri,Sébastien Buemi,2010,2010-07-25,16,4,17,1988-10-31,Swi,Ita,German Grand Prix,Ger,7937,0,0,1,0,0.868421052631579,0.4547738693467337,0,1
Red Bull,Mark Webber,2010,2010-08-01,2,1,2,1976-08-27,Aus,Aus,Hungarian Grand Prix,Hun,12392,0,0,0,0,0.935064935064935,0.825,0,1
Ferrari,Fernando Alonso,2010,2010-08-01,3,1,3,1981-07-29,Spa,Ita,Hungarian Grand Prix,Hun,10595,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Sebastian Vettel,2010,2010-08-01,1,1,1,1987-07-03,Ger,Aus,Hungarian Grand Prix,Hun,8430,0,0,0,0,0.955,0.825,1,1
Ferrari,Felipe Massa,2010,2010-08-01,4,1,4,1981-04-25,Bra,Ita,Hungarian Grand Prix,Hun,10690,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Renault,Vitaly Petrov,2010,2010-08-01,7,1,7,1984-09-08,Rus,Fre,Hungarian Grand Prix,Hun,9458,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Williams,Nico Hülkenberg,2010,2010-08-01,10,1,10,1987-08-19,Ger,Bri,Hungarian Grand Prix,Hun,8383,0,0,0,0,0.898876404494382,0.4962593516209476,0,1
Alfa Romeo,Pedro de la Rosa,2010,2010-08-01,9,11,9,1971-02-24,Spa,Swi,Hungarian Grand Prix,Hun,14403,0,0,0,1,0.8571428571428572,0.42713567839195976,0,1
McLaren,Jenson Button,2010,2010-08-01,11,11,11,1980-01-19,Bri,Bri,Hungarian Grand Prix,Hun,11152,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
Alfa Romeo,Kamui Kobayashi,2010,2010-08-01,23,11,18,1986-09-13,Jap,Swi,Hungarian Grand Prix,Hun,8723,0,0,0,1,0.8356164383561644,0.42713567839195976,0,1
Williams,Rubens Barrichello,2010,2010-08-01,12,11,12,1972-05-23,Bra,Bri,Hungarian Grand Prix,Hun,13949,0,0,0,1,0.972972972972973,0.4962593516209476,0,1
Mercedes,Michael Schumacher,2010,2010-08-01,14,11,14,1969-01-03,Ger,Ger,Hungarian Grand Prix,Hun,15185,0,0,0,1,0.8771929824561404,0.8778054862842892,0,1
AlphaTauri,Sébastien Buemi,2010,2010-08-01,15,11,15,1988-10-31,Swi,Ita,Hungarian Grand Prix,Hun,7944,0,0,0,1,0.868421052631579,0.4547738693467337,0,1
Racing Point,Vitantonio Liuzzi,2010,2010-08-01,16,11,16,1980-08-06,Ita,Ind,Hungarian Grand Prix,Hun,10952,0,0,0,1,0.7837837837837838,0.6084788029925188,0,1
Lotus,Heikki Kovalainen,2010,2010-08-01,19,13,20,1981-10-19,Fin,Mal,Hungarian Grand Prix,Hun,10513,0,0,0,1,0.95,0.07894736842105265,0,0
Lotus,Jarno Trulli,2010,2010-08-01,20,13,21,1974-07-13,Ita,Mal,Hungarian Grand Prix,Hun,13168,0,0,0,1,0.972972972972973,0.07894736842105265,0,0
Virgin,Timo Glock,2010,2010-08-01,18,13,19,1982-03-18,Ger,Bri,Hungarian Grand Prix,Hun,10363,0,0,0,1,0.9122807017543859,0.09210526315789469,0,0
HRT,Bruno Senna,2010,2010-08-01,22,13,23,1983-10-15,Bra,Spa,Hungarian Grand Prix,Hun,9787,0,0,0,1,0.8260869565217391,0.15652173913043477,0,0
Virgin,Lucas di Grassi,2010,2010-08-01,21,14,22,1984-08-11,Bra,Bri,Hungarian Grand Prix,Hun,9486,0,0,0,1,0.9473684210526316,0.09210526315789469,0,0
HRT,Sakon Yamamoto,2010,2010-08-01,24,14,24,1982-07-09,Jap,Spa,Hungarian Grand Prix,Hun,10250,0,0,0,1,1.0,0.15652173913043477,0,0
McLaren,Lewis Hamilton,2010,2010-08-01,5,6,5,1985-01-07,Bri,Bri,Hungarian Grand Prix,Hun,9337,0,0,0,1,0.945273631840796,0.5914786967418546,1,1
Renault,Robert Kubica,2010,2010-08-01,8,31,8,1984-12-07,Pol,Fre,Hungarian Grand Prix,Hun,9368,0,0,1,0,0.975,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2010,2010-08-01,6,36,6,1985-06-27,Ger,Ger,Hungarian Grand Prix,Hun,9166,0,0,0,1,0.9485294117647058,0.8778054862842892,0,1
Racing Point,Adrian Sutil,2010,2010-08-01,13,4,13,1983-01-11,Ger,Ind,Hungarian Grand Prix,Hun,10064,0,0,1,0,0.868421052631579,0.6084788029925188,0,1
AlphaTauri,Jaime Alguersuari,2010,2010-08-01,17,5,17,1990-03-23,Spa,Ita,Hungarian Grand Prix,Hun,7436,0,0,0,1,0.9210526315789473,0.4547738693467337,0,1
McLaren,Lewis Hamilton,2010,2010-08-29,2,1,2,1985-01-07,Bri,Bri,Belgian Grand Prix,Bel,9365,0,0,0,0,0.945273631840796,0.5914786967418546,1,1
Red Bull,Mark Webber,2010,2010-08-29,1,1,1,1976-08-27,Aus,Aus,Belgian Grand Prix,Bel,12420,0,0,0,0,0.935064935064935,0.825,0,1
Renault,Robert Kubica,2010,2010-08-29,3,1,3,1984-12-07,Pol,Fre,Belgian Grand Prix,Bel,9396,0,0,0,0,0.975,0.5301507537688442,0,1
Ferrari,Felipe Massa,2010,2010-08-29,6,1,6,1981-04-25,Bra,Ita,Belgian Grand Prix,Bel,10718,0,0,0,0,0.9161290322580645,0.8980099502487562,0,1
Racing Point,Adrian Sutil,2010,2010-08-29,8,1,8,1983-01-11,Ger,Ind,Belgian Grand Prix,Bel,10092,0,0,0,0,0.868421052631579,0.6084788029925188,0,1
Mercedes,Nico Rosberg,2010,2010-08-29,14,1,12,1985-06-27,Ger,Ger,Belgian Grand Prix,Bel,9194,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Michael Schumacher,2010,2010-08-29,21,1,11,1969-01-03,Ger,Ger,Belgian Grand Prix,Bel,15213,0,0,0,0,0.8771929824561404,0.8778054862842892,0,1
Alfa Romeo,Kamui Kobayashi,2010,2010-08-29,17,1,19,1986-09-13,Jap,Swi,Belgian Grand Prix,Bel,8751,0,0,0,0,0.8356164383561644,0.42713567839195976,0,1
Renault,Vitaly Petrov,2010,2010-08-29,23,1,24,1984-09-08,Rus,Fre,Belgian Grand Prix,Bel,9486,0,0,0,0,0.8793103448275862,0.5301507537688442,0,1
Racing Point,Vitantonio Liuzzi,2010,2010-08-29,12,1,14,1980-08-06,Ita,Ind,Belgian Grand Prix,Bel,10980,0,0,0,0,0.7837837837837838,0.6084788029925188,0,1
Alfa Romeo,Pedro de la Rosa,2010,2010-08-29,24,1,22,1971-02-24,Spa,Swi,Belgian Grand Prix,Bel,14431,0,0,0,0,0.8571428571428572,0.42713567839195976,0,1
